name,genre,lowenergy,zerocrossing_mean,centroid_mean,flux_mean,rolloff_mean,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,zerocrossing_var,centroid_var,flux_var,rolloff_var,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var
Nocturne op33 n2,classic,0.633161359,0.033136046,0.080924403,0.002473535,0.050063913,-25.73173076,2.224822271,-0.877709887,0.078416279,-0.507459575,5.82E-05,0.000501254,4.29E-05,0.000169637,7.191950157,0.188746749,0.102963236,0.111448481,0.10067854
Nocturne op33 n4,classic,0.746847415,0.030808724,0.080818896,0.00256501,0.047583009,-26.42778325,2.387689961,-0.845001425,0.285634191,-0.370119713,6.76E-05,0.000626513,1.15E-05,0.000169058,8.401352617,0.346373226,0.213107273,0.153218192,0.133624121
Nocturne op37 01,classic,0.677827818,0.028037031,0.083165434,0.002538819,0.042687871,-27.26759085,2.50069471,-0.899523346,0.003355607,-0.499110709,5.67E-05,0.001090326,0.000105282,0.000190078,12.08179482,0.64504151,0.217925934,0.173272242,0.14944591
Nocturne op37 n2,classic,0.656255927,0.028752203,0.081889533,0.00273122,0.04410931,-26.86533266,2.349121975,-0.964487282,0.082881878,-0.536279116,6.18E-05,0.000874408,0.00016629,0.000202562,15.4576712,0.651669086,0.271451313,0.170362764,0.154119098
Nocturne op48 n1,classic,0.761964736,0.028390194,0.07948402,0.002427837,0.043585861,-29.48916198,2.61155119,-0.832338535,0.316123504,-0.274155547,6.77E-05,0.001124657,1.25E-05,0.000202478,23.67519439,0.65965078,0.210469441,0.1162641,0.095770054
Nocturne op48 n2,classic,0.750014063,0.029659672,0.082141672,0.002834232,0.045528302,-28.82360902,2.403249799,-0.918253727,0.22528557,-0.429007343,7.27E-05,0.000723516,4.61E-05,0.000175312,11.15692434,0.608875345,0.222679728,0.183901778,0.149015777
Nocturne op55 n1,classic,0.788677977,0.029775208,0.083905126,0.002799966,0.046092607,-29.68430284,2.318365789,-0.899669935,0.160335145,-0.441377636,0.000128876,0.000910039,3.41E-05,0.000236923,18.34627753,0.846258413,0.232343358,0.182699357,0.161422171
Nocturne op55 n2,classic,0.740829593,0.030647202,0.083487794,0.002609177,0.047726889,-28.18336927,2.284257196,-0.997119032,0.142962101,-0.391898049,6.67E-05,0.000835527,5.42E-05,0.000193021,15.2855881,0.655611359,0.235129818,0.180367453,0.179719679
Nocturne op62 n2,classic,0.71061476,0.028591286,0.081764553,0.00260246,0.044332452,-27.77870484,2.480945673,-0.839775397,0.213321415,-0.494344908,5.72E-05,0.000740603,1.64E-05,0.00015917,13.43230615,0.447528344,0.208495918,0.137180462,0.117154704
Nocturne op72 n1,classic,0.768814781,0.028703435,0.078755907,0.002752749,0.044310766,-27.66004935,2.54747147,-0.784938585,0.32257987,-0.362008263,6.50E-05,0.00066645,6.31E-05,0.000152218,10.45461966,0.498903964,0.171487663,0.148062611,0.142169186
Piano Sonata n01,classic,0.784955906,0.032537125,0.084563,0.003313452,0.048815099,-29.31091597,1.987376758,-0.992047891,0.163405908,-0.442610143,7.70E-05,0.000801744,0.000116989,0.000176246,16.01759289,0.655005575,0.312503524,0.228558613,0.200836646
Piano Sonata n02,classic,0.760065092,0.030347973,0.082186063,0.003260045,0.046501521,-28.6767172,2.215758557,-0.881802951,0.233748081,-0.414665999,6.51E-05,0.000739952,9.95E-05,0.000174678,13.37708546,0.643114218,0.261714068,0.225725341,0.185691659
Piano Sonata n03,classic,0.773962492,0.031974898,0.085540562,0.003613864,0.047820714,-29.67555406,2.022798003,-0.953625051,0.218670484,-0.383496897,9.24E-05,0.000893673,0.000156241,0.00020312,19.28161063,0.861609823,0.343681331,0.241884039,0.185454692
Piano Sonata n04,classic,0.755355437,0.03179835,0.0837458,0.003082913,0.047722999,-28.60547887,2.191115551,-0.882515842,0.229661959,-0.394045806,8.38E-05,0.000796872,6.58E-05,0.000179715,18.09433279,0.615979149,0.264498111,0.230714495,0.168160483
Piano Sonata n05,classic,0.782791286,0.030909789,0.083260208,0.003113763,0.04677982,-29.25801592,2.221471385,-0.910710118,0.242653862,-0.395663681,8.43E-05,0.00077942,7.98E-05,0.000180425,16.99044477,0.754459741,0.307316581,0.213332599,0.165427085
Piano Sonata n06,classic,0.724032911,0.034680136,0.084907691,0.003749685,0.05130451,-27.19714492,1.896421962,-1.007700618,0.25829707,-0.333142122,7.12E-05,0.000604776,9.64E-05,0.000130806,11.2398206,0.640180963,0.310339543,0.249424899,0.219187802
Piano Sonata n07,classic,0.780265856,0.03018259,0.082909103,0.003154757,0.044427658,-30.13720086,2.302366977,-0.880975253,0.251318848,-0.352321956,7.83E-05,0.00096399,9.97E-05,0.000186542,20.65431251,0.739343939,0.271638987,0.223931856,0.174731249
Piano Sonata n08 op13 1mov ''Pathetique'',classic,0.722325232,0.032158063,0.08136544,0.003301435,0.048219792,-26.94307829,2.171223562,-0.945242333,0.218922572,-0.391132331,9.39E-05,0.000722566,0.000129937,0.000205184,21.56033446,0.662991109,0.239572901,0.25887898,0.196195026
Piano Sonata n08 op13 2mov ''Pathetique'',classic,0.663087364,0.027815823,0.079934341,0.002469821,0.043911305,-27.33090498,2.580167883,-0.712598324,0.293241699,-0.396385879,4.91E-05,0.000869525,4.86E-05,0.000142285,13.94363847,0.402408859,0.13977823,0.145810544,0.115697936
Piano Sonata n08 op13 3mov ''Pathetique'',classic,0.746903954,0.033687447,0.08476826,0.003489902,0.051589699,-26.77723788,1.923854025,-1.045946923,0.134757604,-0.403838715,7.50E-05,0.000646824,9.00E-05,0.000171938,10.63078192,0.681639769,0.297105196,0.243683123,0.191169674
Piano Sonata n09,classic,0.755419144,0.031046981,0.081436917,0.003281219,0.04720427,-28.86981067,2.198114488,-0.856845411,0.28181209,-0.38166148,6.71E-05,0.000764335,5.21E-05,0.000164491,16.1134321,0.635959494,0.257232991,0.196285486,0.1714555
Piano Sonata n1 op1 1mov,classic,0.70964579,0.034715152,0.084543466,0.003469915,0.05245474,-26.02507059,1.959430272,-1.017153979,0.300411321,-0.42623905,8.96E-05,0.000604161,3.22E-05,0.000177395,9.794668657,0.604911335,0.290980437,0.262707633,0.214013116
Piano Sonata n1 op1 3mov,classic,0.651679553,0.03412352,0.080698122,0.003073835,0.051427337,-24.47915288,2.19330995,-0.91868802,0.355930532,-0.368153369,7.98E-05,0.000516878,1.44E-05,0.000159187,5.380260192,0.402884975,0.204170289,0.234077799,0.165878971
Piano Sonata n1 op1,classic,0.733769502,0.033410977,0.079965193,0.002998407,0.050791072,-26.91287821,2.218281172,-0.900171022,0.378077374,-0.332831912,8.82E-05,0.000531621,3.78E-05,0.000176948,13.07378237,0.445051407,0.202785861,0.226395209,0.16294435
Piano Sonata n10 1mov,classic,0.741788,0.034244266,0.084241936,0.003683943,0.052307142,-26.77135168,1.861535626,-1.035901396,0.188507725,-0.427229257,6.29E-05,0.000581147,8.07E-05,0.000130048,5.236122665,0.750188861,0.340740728,0.240912039,0.214308224
Piano Sonata n10 2mov,classic,0.667611846,0.031821832,0.081725374,0.002968506,0.049865871,-26.6461011,2.209269569,-0.892960754,0.237951489,-0.403203729,5.58E-05,0.000590711,6.77E-05,0.000155734,9.586622756,0.376832912,0.228142127,0.201373231,0.157676307
Piano Sonata n10,classic,0.702688323,0.032123768,0.083541599,0.003287848,0.048826781,-27.96738814,2.073132639,-0.963377032,0.159608472,-0.397303732,6.15E-05,0.000702272,3.98E-05,0.000156379,11.15238493,0.681676963,0.297656026,0.233216541,0.203948726
Piano Sonata n11,classic,0.746278585,0.030401941,0.080697676,0.003008048,0.046667859,-28.42358726,2.326229912,-0.848407078,0.191741133,-0.411108883,5.57E-05,0.000662266,6.83E-05,0.000152278,11.76440094,0.498050191,0.20392593,0.215090314,0.166427578
Piano Sonata n12 op26,classic,0.761761218,0.028650076,0.078904459,0.002698708,0.044216247,-28.17730179,2.490681844,-0.746452202,0.279771413,-0.373204642,6.08E-05,0.000707042,6.01E-05,0.000163247,15.18068041,0.456787091,0.1917101,0.159403634,0.127395035
Piano Sonata n13,classic,0.785247491,0.030453171,0.081442411,0.002831382,0.046771277,-28.52785377,2.358717622,-0.812714839,0.200114713,-0.415028197,5.94E-05,0.000633501,1.78E-05,0.000163422,13.08098005,0.483165428,0.205922812,0.182438932,0.159076035
Piano Sonata n14 op27  ''Moonlight'',classic,0.743745396,0.04097863,0.097963648,0.001990274,0.064036937,-26.74157195,1.82185457,-0.372826268,-0.002881448,-0.32606871,0.000103899,0.000388335,1.14E-05,0.000433727,6.500878202,0.313652914,0.222207283,0.114321349,0.133084909
Piano Sonata n14 op27 1mov ''Moonlight'',classic,0.719177137,0.026963765,0.079234911,0.002555974,0.042043222,-26.91781261,2.625334848,-0.765068531,0.267616259,-0.415708674,3.95E-05,0.000610074,8.33E-06,0.00013038,5.399543416,0.35165311,0.168696327,0.138306393,0.137833719
Piano Sonata n14 op27 2mov ''Moonlight'',classic,0.655935614,0.029663644,0.079700194,0.002732448,0.047001793,-25.85608008,2.43068037,-0.792733913,0.226200407,-0.415766038,4.01E-05,0.000571385,0.000101951,0.000131379,6.798414458,0.312467176,0.159989179,0.182519325,0.148949816
Piano Sonata n14 op27 3mov ''Moonlight'',classic,0.70385482,0.033576975,0.081611673,0.003004972,0.050795587,-25.83098907,2.156106643,-0.938908626,0.375615129,-0.29070876,5.46E-05,0.00049667,5.83E-06,0.000103547,3.40544106,0.388858613,0.211842782,0.156442451,0.139981998
Piano Sonata n15 ''Pastoral'',classic,0.764568012,0.030969062,0.081672882,0.003231183,0.04672405,-28.53515301,2.224980561,-0.913846745,0.297655375,-0.284022432,6.93E-05,0.000787531,0.000108385,0.000173575,15.16781874,0.648644944,0.237493318,0.202700701,0.178543719
Piano Sonata n15 2mov ''Pastoral'',classic,0.717535787,0.031908109,0.084363803,0.003695739,0.048508661,-27.74504828,2.026371375,-1.026925488,0.283375155,-0.37497345,5.97E-05,0.00069648,5.46E-05,0.000147912,9.886933784,0.904611839,0.286465269,0.230292249,0.205615712
Piano Sonata n15 3mov ''Pastoral'',classic,0.721535459,0.030802024,0.08100911,0.002808102,0.049268281,-26.74084606,2.135097556,-1.006828024,0.18535602,-0.416814982,4.85E-05,0.000511945,2.47E-05,0.000137401,11.35797727,0.622325643,0.319072808,0.237380259,0.18230703
Piano Sonata n16,classic,0.736353274,0.031284381,0.081918895,0.003230926,0.047875798,-28.53982352,2.243504906,-0.811817775,0.290305846,-0.310937827,7.23E-05,0.000716648,7.17E-05,0.000171025,14.09201576,0.53203005,0.200474488,0.19808151,0.164907366
Piano Sonata n17 ''Tempestat'',classic,0.716206455,0.030159954,0.081105593,0.003001494,0.044828749,-28.67720928,2.354517908,-0.881753984,0.229378765,-0.399902033,7.56E-05,0.000776825,7.30E-05,0.000172109,20.32472338,0.660592375,0.235393228,0.245165553,0.172418427
Piano Sonata n18 ''The Hunt'',classic,0.710202734,0.031337992,0.082287248,0.003230032,0.048412314,-28.38423824,2.211859207,-0.856696623,0.271341017,-0.378358182,6.68E-05,0.000651822,6.84E-05,0.000149139,10.53964299,0.597119093,0.312568205,0.205486285,0.147522662
Piano Sonata n19,classic,0.740696081,0.032210127,0.084806483,0.003111574,0.049008828,-28.57461386,2.023467313,-0.973981756,0.044487784,-0.530689783,6.88E-05,0.000685314,5.72E-05,0.000178099,9.876180535,0.557876613,0.256385965,0.215694247,0.186517454
Piano Sonata n2,classic,0.729636291,0.032211853,0.079798442,0.002935633,0.048865445,-27.18130023,2.311485488,-0.901320141,0.381143473,-0.302463789,8.92E-05,0.00060837,4.63E-05,0.000184923,15.1480343,0.530271098,0.191478272,0.179816212,0.137831189
Piano Sonata n20,classic,0.682296818,0.033708195,0.087265486,0.003637239,0.051349579,-27.06567733,1.699790113,-1.132964524,0.00980087,-0.500867323,6.90E-05,0.000722595,8.99E-05,0.000183655,12.11196444,0.712635065,0.363594376,0.263715158,0.235345621
Piano Sonata n21 1mov ''Waldstein'',classic,0.696486008,0.043040476,0.102137922,0.002872166,0.060624371,-26.92797222,1.521078415,-0.674692236,0.166134678,-0.127355005,9.62E-05,0.000399262,8.69E-06,0.000296511,5.738892924,0.62537946,0.372411031,0.261681479,0.192277966
Piano Sonata n21 2mov ''Waldstein'',classic,0.77965069,0.032072345,0.097834874,0.00258801,0.047374539,-29.63692511,2.149771718,-0.28299104,0.154666549,-0.198040951,0.000122399,0.001898756,0.000462355,0.000453873,22.93287323,0.532952921,0.224510771,0.129967773,0.13210192
Piano Sonata n21 3mov ''Waldstein'',classic,0.684314909,0.041419729,0.098224716,0.002482084,0.059309764,-27.24083053,1.770482587,-0.552679465,0.158836431,-0.148290978,9.50E-05,0.000361051,6.57E-06,0.000276208,5.86534258,0.445395448,0.240074188,0.182526444,0.154287134
Piano Sonata n22,classic,0.72193813,0.031942742,0.0807155,0.003439748,0.048285915,-28.08050451,2.132751255,-0.886038491,0.255344041,-0.364408005,6.99E-05,0.000651413,0.000108616,0.000143354,17.7043917,0.632946514,0.264633103,0.23243803,0.176613274
Piano Sonata n23 op57 1mov ''Apassionata'',classic,0.677843936,0.03407923,0.084720446,0.00316315,0.049687159,-27.97502712,2.0012121,-1.050982959,0.361475967,-0.287548776,0.000110709,0.000799794,6.60E-05,0.000171632,13.74951199,0.931278271,0.421408222,0.287977319,0.203695922
Piano Sonata n23 op57 2mov ''Apassionata'',classic,0.757127415,0.028817689,0.080230132,0.002800173,0.044406002,-28.43547497,2.420151207,-0.94434042,0.323043282,-0.329086615,8.22E-05,0.000637286,6.15E-06,0.000141002,5.222873424,0.904044492,0.411210797,0.217244821,0.186933598
Piano Sonata n23 op57 3mov ''Apassionata'',classic,0.609737747,0.03564354,0.08259215,0.003318745,0.051856441,-25.76553627,2.004814757,-1.031253485,0.378376509,-0.349598855,0.00010524,0.000546956,7.36E-06,0.000129417,5.011565759,0.748882757,0.341796156,0.252005772,0.194696822
Piano Sonata n24,classic,0.761182063,0.03548507,0.085233644,0.003600257,0.052077531,-28.02122563,1.868865807,-1.155093204,0.220701269,-0.419035636,8.52E-05,0.000661049,6.94E-05,0.000146368,10.4727724,0.736934542,0.331873669,0.282380901,0.203203856
Piano Sonata n25,classic,0.682135129,0.031449273,0.08064146,0.003011641,0.047990026,-26.63405748,2.192964792,-0.814122951,0.223808292,-0.389404296,8.96E-05,0.000752961,8.27E-05,0.00018937,20.56928776,0.557716034,0.23282605,0.144786712,0.14140609
Piano sonata n26 ''Les Adieux'',classic,0.781954652,0.032975754,0.085743036,0.003120947,0.048755224,-28.72369043,2.058143372,-1.003986528,0.164911116,-0.430109492,0.000103471,0.00076397,8.36E-05,0.000212608,18.70015108,0.781623935,0.339838128,0.252221144,0.20339142
Piano Sonata n27,classic,0.740983607,0.03277443,0.082385985,0.002916483,0.049153108,-28.33449046,2.15372587,-0.956045434,0.256262353,-0.440507029,6.66E-05,0.000722709,4.18E-05,0.000138655,11.0158888,0.531296581,0.245586468,0.195615777,0.168191437
Piano Sonata n28,classic,0.737446574,0.032012107,0.080880305,0.003113051,0.048022301,-28.93712817,2.170087125,-0.962502361,0.239445327,-0.387424253,8.55E-05,0.000732089,7.20E-05,0.000186658,15.68126109,0.626419541,0.275626296,0.226798751,0.179698747
Piano Sonata n29 Op106 ''Hammerklavier'',classic,0.673543641,0.032200437,0.080376565,0.003020225,0.048556421,-26.7128522,2.249446893,-0.947321926,0.275208947,-0.410789933,9.49E-05,0.00068485,7.09E-05,0.000184957,15.89139931,0.711759028,0.242294618,0.214009977,0.175475146
Piano Sonata n3,classic,0.767934813,0.030412639,0.078588033,0.002818083,0.046488441,-28.27952281,2.446481096,-0.872117532,0.37832893,-0.299338658,8.44E-05,0.000682705,4.61E-05,0.000184931,16.26058345,0.561436521,0.242819816,0.188223293,0.140620466
Piano Sonata n30,classic,0.749592125,0.032438166,0.08162901,0.003179593,0.047909189,-29.22582417,2.227205841,-0.897866574,0.366884316,-0.317252298,0.000101213,0.000751184,8.12E-05,0.000187799,14.44602566,0.741014344,0.257861375,0.199648505,0.176829911
Piano Sonata n31 op110,classic,0.783358646,0.030340337,0.081025821,0.002945836,0.046003499,-29.63680122,2.410539787,-0.855357009,0.293249201,-0.357064529,8.93E-05,0.000855959,4.74E-05,0.000181659,14.64573879,0.646357277,0.228197928,0.193679217,0.160880637
Piano sonata n32 op111,classic,0.730060863,0.032942073,0.081207051,0.003469801,0.048549704,-27.36808417,2.1426341,-0.954506563,0.376861351,-0.276376567,0.000124293,0.000687365,7.59E-05,0.000182915,13.99466593,0.99512169,0.31521243,0.221928788,0.178256427
Rhapsodie n4 op119,classic,0.698253941,0.033017416,0.080467291,0.002695994,0.049269094,-27.32102996,2.316691236,-0.961065697,0.312147752,-0.301307476,8.02E-05,0.000529142,7.13E-06,0.000157512,8.974439526,0.422363229,0.215730966,0.16666637,0.132361798
Sonata 2 pianos n34b 1mov,classic,0.74956883,0.039821053,0.097432357,0.002165487,0.058152059,-27.16131543,1.853425,-0.628089487,0.002271501,-0.300464248,8.30E-05,0.00055075,3.60E-05,0.000295696,10.216883,0.281464031,0.198327055,0.119149532,0.11141864
Sonata 2 pianos n34b 2mov,classic,0.745089457,0.035295022,0.096380843,0.001964349,0.051875568,-28.16017091,1.989276813,-0.672441291,-0.124294735,-0.423496558,7.93E-05,0.000885191,4.45E-05,0.00037913,11.85018373,0.286765475,0.212071221,0.103475741,0.111493618
Sonata 2 pianos n34b 3mov,classic,0.652629676,0.040120931,0.098398202,0.002474639,0.058585297,-25.77050886,1.870264124,-0.450884038,0.102271016,-0.216495706,0.000107899,0.000453035,9.26E-05,0.000284984,9.892586579,0.248253077,0.181460505,0.08684407,0.078864079
Sonata 2 pianos n34b 4mov,classic,0.732596784,0.03952043,0.098911598,0.002460846,0.058576161,-27.45041757,1.790557855,-0.618892258,-0.023305946,-0.301943649,9.22E-05,0.000522679,9.37E-05,0.000342047,12.58397363,0.307932256,0.232957766,0.122434316,0.109965692
Symphony n1 1mov,classic,0.661039266,0.046779982,0.10263181,0.002435459,0.067320004,-26.27091904,1.57569526,-0.564735136,0.203757395,-0.245486312,0.00017243,0.000518739,9.79E-05,0.000478427,13.20969311,0.328967491,0.291481351,0.134437344,0.119773305
Symphony n1 2mov,classic,0.782070448,0.048679382,0.108338085,0.00234044,0.074105535,-27.63326912,1.376566232,-0.585328363,0.027270143,-0.374993869,0.000246283,0.000664594,2.32E-05,0.000788591,11.85552589,0.622150995,0.236854834,0.239671449,0.146969291
Symphony n1 3mov,classic,0.744136699,0.047594085,0.106999747,0.002647609,0.073516404,-27.11282591,1.655080623,-0.377896927,0.057205122,-0.27459839,0.000295479,0.00071907,9.05E-05,0.000989563,15.37194187,0.501584545,0.233578674,0.167342793,0.163404416
Symphony n1 4mov,classic,0.62432839,0.050932768,0.113158469,0.0024945,0.078224354,-26.54610471,1.403852926,-0.483908266,0.039614103,-0.183552172,0.000310621,0.000681092,9.56E-05,0.001066527,22.94992842,0.573234248,0.25851095,0.190237746,0.112471288
Symphony n2 op36 1mov,classic,0.646378322,0.046166602,0.10479698,0.00221195,0.067105996,-25.89251731,1.654858824,-0.358823887,0.235403993,-0.209645936,0.000173148,0.000443668,2.10E-05,0.000555275,12.05329889,0.344610484,0.337351774,0.147301949,0.111447998
Symphony n2 op36 2mov,classic,0.831767062,0.047910257,0.107602942,0.002101081,0.071695145,-28.14900422,1.511817231,-0.521324159,0.031181439,-0.393090572,0.00025207,0.000632676,1.25E-05,0.000809737,12.78480571,0.485727288,0.256742839,0.187060655,0.175270885
Symphony n2 op36 3mov,classic,0.790685167,0.0450704,0.103804434,0.002774657,0.067161957,-28.03696874,1.727456541,-0.368950373,0.152077243,-0.209272319,0.000260117,0.000655036,6.63E-05,0.000885511,13.09542256,0.486169285,0.393345706,0.180530905,0.17154077
Symphony n2 op36 4mov,classic,0.710042061,0.049165221,0.108543838,0.002423766,0.072435513,-26.91627561,1.563978431,-0.364407399,0.15194108,-0.227008426,0.000295721,0.000643557,2.43E-05,0.000945767,15.1299649,0.471593036,0.20263956,0.146183954,0.131246639
Symphony n2 op73 1mov,classic,0.746653978,0.042616563,0.099373816,0.002274283,0.061521091,-27.07377615,1.848583095,-0.435073515,0.182954848,-0.257470468,0.000220744,0.000594498,1.37E-05,0.000608198,11.24867669,0.490626739,0.255666636,0.141958567,0.110742357
Symphony n2 op73 2mov,classic,0.778741482,0.045223394,0.101076514,0.002257433,0.065078997,-27.46187216,1.743498869,-0.494638584,0.21033886,-0.290061367,0.000226107,0.000624501,2.32E-05,0.000636587,12.07528718,0.466362934,0.341360283,0.176043783,0.156153335
Symphony n2 op73 3mov,classic,0.821865204,0.043279958,0.097869999,0.002594294,0.063018152,-28.15419505,1.684242302,-0.652086445,0.178847501,-0.268888081,0.000186242,0.000656253,4.23E-05,0.000557453,10.07005412,0.433394712,0.423831964,0.180311704,0.169891974
Symphony n2 op73 4mov,classic,0.678660416,0.048642655,0.106018878,0.002248065,0.071106716,-25.81079434,1.628686546,-0.411534455,0.215921451,-0.233320716,0.000179388,0.000467254,1.55E-05,0.000555344,11.32957024,0.253457258,0.266244601,0.103299538,0.105401249
Symphony n3 1mov ''Eroica'',classic,0.712435772,0.04878275,0.107496604,0.002030318,0.070521123,-24.30788273,1.61992987,-0.391434603,0.140343932,-0.308571569,0.000140735,0.00038427,1.96E-06,0.000480853,11.19477114,0.270530802,0.231384473,0.138259802,0.119825486
Symphony n3 2mov ''Eroica'',classic,0.786609927,0.042551287,0.099507252,0.002223862,0.061129671,-26.92796192,1.766771787,-0.412330213,0.147237279,-0.267744028,0.000186946,0.000501456,7.46E-05,0.000522355,17.21706718,0.448274399,0.334587425,0.143734206,0.143126923
Symphony n3 3mov ''Eroica'',classic,0.818951186,0.041990849,0.100435919,0.003081926,0.062024149,-28.07127953,1.856261497,-0.337086534,0.207698861,-0.281440828,0.000241725,0.000586386,3.49E-05,0.000756332,15.7824652,0.50903452,0.366236699,0.208228106,0.156772617
Symphony n3 4mov ''Eroica'',classic,0.712034127,0.047453929,0.105546941,0.002353056,0.072631017,-25.87126022,1.611386551,-0.417462857,0.129224641,-0.303524989,0.000240186,0.000534168,1.06E-05,0.000761045,15.5218492,0.495888815,0.273379905,0.202052544,0.142404622
Symphony n3 op90 1mov,classic,0.750964476,0.04487359,0.099557298,0.002434091,0.067538498,-27.08701572,1.775259876,-0.471728441,0.191350673,-0.303910226,0.000228726,0.000583796,5.50E-05,0.000668972,15.03480717,0.335071496,0.248381637,0.142193214,0.130430869
Symphony n3 op90 2mov,classic,0.806938758,0.042823321,0.095435678,0.002465589,0.062017459,-27.19765735,1.917767046,-0.637374695,0.134756908,-0.399564258,0.000299845,0.000839244,2.43E-05,0.000780285,10.39538786,0.522853012,0.322636626,0.14439721,0.16691783
Symphony n3 op90 3mov,classic,0.712606505,0.049071175,0.105604109,0.002383383,0.073081876,-26.88216814,1.545737311,-0.671754417,0.020276554,-0.456314932,0.000235472,0.00065457,2.84E-05,0.000815652,4.887645791,0.338350262,0.285298144,0.166101099,0.143289969
Symphony n3 op90 4mov,classic,0.700779912,0.045715125,0.100860612,0.002460194,0.067526118,-26.16961898,1.699336958,-0.557443126,0.114491094,-0.319281996,0.000209314,0.000593553,1.98E-05,0.000620734,13.13915158,0.365371003,0.230738722,0.137143007,0.117761726
Symphony n4 1mov,classic,0.743646562,0.054333416,0.116281795,0.002369817,0.084321888,-28.69713741,1.449455191,-0.28288907,0.157813449,-0.142734668,0.000403884,0.000774614,7.03E-05,0.001472132,23.49790217,0.491948713,0.283338274,0.199986702,0.160608952
Symphony n4 2mov,classic,0.841031746,0.046666739,0.108018664,0.002378598,0.069690138,-30.06275052,1.523736696,-0.437405419,0.113957397,-0.234837062,0.00031216,0.00081547,3.45E-05,0.000974791,18.38214917,0.715878899,0.396905739,0.21769586,0.17638089
Symphony n4 3mov,classic,0.738074519,0.050682135,0.107547623,0.002400108,0.079734353,-25.9386849,1.403844059,-0.416532694,0.096591242,-0.330216283,0.00021355,0.000502441,5.64E-05,0.000699121,11.86859671,0.435123442,0.309951397,0.151560343,0.177221843
Symphony n4 4mov,classic,0.689436202,0.052493174,0.115121059,0.002484009,0.082611868,-26.95251005,1.497117157,-0.155648376,0.124691809,-0.170950404,0.000345568,0.000656239,8.33E-05,0.001223493,19.22516538,0.440619431,0.225360106,0.214115795,0.128911772
Symphony n5 op67 1mov,classic,0.600552232,0.050094948,0.108723673,0.002342149,0.073092641,-23.28113784,1.385015094,-0.510578496,0.192915218,-0.323239329,0.000158187,0.000415009,0.00012956,0.000475514,14.19722339,0.462110902,0.275961851,0.227309539,0.141802913
Symphony n5 op67 3-4mov,classic,0.603818994,0.044771994,0.102487835,0.002743478,0.063189435,-23.66370414,1.720968034,-0.359001723,0.229227301,-0.228277895,0.000218995,0.000436315,6.90E-05,0.000554428,18.92238091,0.430255526,0.242505364,0.142953992,0.11875155
Symphony n7 1mov,classic,0.597334389,0.052541158,0.111434328,0.002434621,0.076604307,-24.24320559,1.475591384,-0.504698615,0.236445469,-0.274197079,0.0002934,0.000670511,8.23E-05,0.000948408,11.66707935,0.495926795,0.251812628,0.162766967,0.132610666
Symphony n7 2mov,classic,0.826118004,0.044272316,0.100508432,0.00291714,0.065835441,-28.03002962,1.668847796,-0.262657845,0.345365179,-0.127483304,0.000333341,0.000745615,4.07E-05,0.001044673,12.8383162,0.674450723,0.298783036,0.243786681,0.136825756
Symphony n7 3mov,classic,0.638118795,0.055714397,0.118817131,0.002225731,0.082899502,-24.08212561,1.099883786,-0.69736282,-0.0022253,-0.309511825,0.000263475,0.000553791,1.90E-05,0.00099448,4.18322409,0.789621346,0.436823132,0.252229237,0.137646827
Symphony n7 4mov,classic,0.649140995,0.051186218,0.114394761,0.002337218,0.077927304,-24.7994628,1.578770787,-0.144829591,0.252004505,-0.098688633,0.000241493,0.000507464,9.36E-06,0.000890365,12.04570794,0.252857698,0.211683544,0.137064986,0.094895589
Symphony op68 n6 ''Pastorale'',classic,0.669204738,0.04725019,0.106784561,0.002298341,0.069708813,-25.40030088,1.63073642,-0.300578768,0.166807457,-0.199836542,0.000252477,0.000529524,2.27E-05,0.00078283,11.98428945,0.480779728,0.216614959,0.163997544,0.120877621
Symphony op68 n6 1mov ''Pastorale'',classic,0.698640013,0.049101019,0.10964165,0.00245252,0.073749633,-27.21641794,1.578641082,-0.327485885,0.126856566,-0.227523908,0.00030098,0.000695127,9.90E-06,0.001026997,14.59592826,0.673208179,0.269623213,0.170869977,0.151017528
Symphony op68 n6 2mov ''Pastorale'',classic,0.773183034,0.045336152,0.101605927,0.002771956,0.064386706,-27.23868506,1.625152792,-0.606224507,0.187183728,-0.210852845,0.000193991,0.000527263,3.68E-05,0.000596385,10.49926037,0.571020104,0.367335116,0.182919053,0.178763471
Symphony op68 n6 3mov ''Pastorale'',classic,0.661149202,0.048146767,0.105931753,0.002448971,0.069941293,-26.28924016,1.56582533,-0.439743983,0.118904112,-0.3189802,0.000211014,0.000441422,3.71E-05,0.000593419,13.61737966,0.430665159,0.217031351,0.158442376,0.124111995
Symphony op93 n8 1mov,classic,0.662027645,0.047343703,0.103652582,0.002380846,0.070796838,-25.72094462,1.678477468,-0.325147322,0.304627945,-0.192342327,0.000167752,0.000414965,4.13E-05,0.000520104,15.31662467,0.287523524,0.264293445,0.134498322,0.123696135
Symphony op93 n8 2mov,classic,0.824555735,0.047152727,0.104692613,0.002618559,0.07176798,-28.58972282,1.784215488,-0.336773218,0.171079924,-0.349701806,0.000334364,0.000769861,2.61E-05,0.000994623,15.39694996,0.437332636,0.237798669,0.125513367,0.138291306
