name,genre,lowenergy,zerocrossing_mean,centroid_mean,flux_mean,rolloff_mean,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,zerocrossing_var,centroid_var,flux_var,rolloff_var,MFCC_1_var,MFCC_2_var,MFCC_3_var,MFCC_4_var,MFCC_5_var
Nocturne op33 n2,classic,0.633161359,0.033136046,0.080897947,0.002506038,0.050064236,-25.73173761,2.224832604,-0.877721779,0.078430065,-0.507472181,5.82E-05,0.000502299,7.80E-05,0.000169631,7.192072316,0.188760392,0.102961979,0.11147073,0.10067145
Nocturne op33 n4,classic,0.746847415,0.030805649,0.080495756,0.002586112,0.047581006,-26.42791059,2.387828066,-0.845120208,0.285648437,-0.370152719,6.77E-05,0.000587569,2.06E-05,0.000169124,8.404757302,0.346443593,0.213044823,0.153208572,0.133636627
Nocturne op37 01,classic,0.677827818,0.028037031,0.08218285,0.002515014,0.042681356,-27.26837018,2.501136943,-0.899742247,0.0035385,-0.499141068,5.67E-05,0.000868325,7.04E-05,0.000190254,12.1065205,0.644790556,0.217736644,0.173411952,0.14943656
Nocturne op37 n2,classic,0.656255927,0.028752203,0.081349507,0.002677634,0.044108392,-26.8658579,2.349441721,-0.964679406,0.082990684,-0.536335493,6.18E-05,0.000765751,0.000108017,0.000202631,15.47526143,0.651836128,0.271191132,0.170433359,0.154074724
Nocturne op48 n1,classic,0.761964736,0.028437924,0.077979349,0.002402288,0.043585139,-29.48987805,2.612191285,-0.832692383,0.316193939,-0.274230312,6.77E-05,0.000828793,6.74E-06,0.000202531,23.69672897,0.659939193,0.210081301,0.116314446,0.095765023
Nocturne op48 n2,classic,0.750014063,0.029659672,0.081673599,0.00283494,0.045527689,-28.82387251,2.40350276,-0.918463012,0.225406023,-0.429091532,7.27E-05,0.000695057,3.87E-05,0.000175328,11.16301028,0.609412616,0.222797553,0.183863854,0.148978583
Nocturne op55 n1,classic,0.788677977,0.029749866,0.082863386,0.002752026,0.046090169,-29.68492237,2.318888409,-0.900007487,0.160568845,-0.441459163,0.000129122,0.000811061,1.69E-05,0.000236988,18.36072804,0.846998881,0.232185678,0.182926283,0.161465416
Nocturne op55 n2,classic,0.740829593,0.030647202,0.083035178,0.002579636,0.047725695,-28.18363777,2.28449751,-0.997272573,0.143087839,-0.391950386,6.67E-05,0.00077523,3.23E-05,0.000193111,15.29215596,0.656206133,0.235028077,0.180330341,0.179714261
Nocturne op62 n2,classic,0.71061476,0.028552083,0.081151969,0.002603659,0.044330165,-27.77895648,2.481256556,-0.839919286,0.213385226,-0.494361837,5.69E-05,0.000676657,1.46E-05,0.00015924,13.43868303,0.447587906,0.208551518,0.13716676,0.117159341
Nocturne op72 n1,classic,0.768814781,0.028703435,0.078323424,0.002748492,0.044310357,-27.66025023,2.54769689,-0.785081346,0.32265792,-0.362047367,6.50E-05,0.000645943,5.26E-05,0.000152231,10.45913169,0.499453231,0.171369692,0.148017578,0.142154441
Piano Sonata n01,classic,0.784955906,0.032537125,0.083980769,0.003314372,0.048814651,-29.31124975,1.987486316,-0.992122884,0.163442115,-0.442619675,7.70E-05,0.000712098,0.000119384,0.000176278,16.02907397,0.65497688,0.312478996,0.228566181,0.200856622
Piano Sonata n02,classic,0.760065092,0.030347973,0.081599301,0.00326154,0.046500865,-28.67714958,2.215920129,-0.881892161,0.233786692,-0.414691714,6.51E-05,0.000645524,0.000103809,0.000174708,13.39283829,0.643135786,0.261605214,0.225735739,0.185686464
Piano Sonata n03,classic,0.773962492,0.031974898,0.084405225,0.00362164,0.047820257,-29.67630551,2.023060436,-0.95380736,0.218787299,-0.38354309,9.24E-05,0.000718447,0.000164992,0.000203128,19.30776023,0.861553932,0.343506255,0.241894492,0.185433822
Piano Sonata n04,classic,0.755355437,0.03179835,0.082788965,0.003094714,0.047722168,-28.60600067,2.191423745,-0.882709972,0.229754932,-0.39412295,8.38E-05,0.000665659,7.06E-05,0.000179771,18.11259728,0.615723663,0.264251114,0.230757396,0.168137945
Piano Sonata n05,classic,0.782791286,0.030909789,0.082705835,0.00311927,0.046779019,-29.25823642,2.22168328,-0.91082301,0.242741665,-0.395694999,8.43E-05,0.00071513,8.20E-05,0.000180448,16.99679962,0.754502222,0.30718463,0.213355176,0.165415225
Piano Sonata n06,classic,0.724032911,0.034680136,0.084536486,0.003754981,0.051304386,-27.19735819,1.896540556,-1.007789762,0.258324316,-0.333163842,7.12E-05,0.00056631,9.75E-05,0.00013081,11.2473583,0.640124364,0.31027001,0.249434461,0.21918562
Piano Sonata n07,classic,0.780265856,0.03018259,0.081734256,0.003155813,0.044426528,-30.13789511,2.302652607,-0.881196613,0.251451718,-0.352394751,7.83E-05,0.000767119,0.000104687,0.000186575,20.67699846,0.739309497,0.271507036,0.223960263,0.174707058
Piano Sonata n08 op13 1mov ''Pathetique'',classic,0.722325232,0.032158063,0.080944945,0.003301903,0.048219565,-26.94335461,2.171402833,-0.945309464,0.218942392,-0.391174227,9.39E-05,0.000687044,0.000130345,0.000205191,21.57112041,0.662659956,0.239582137,0.258869097,0.196193596
Piano Sonata n08 op13 2mov ''Pathetique'',classic,0.663087364,0.027815823,0.079320111,0.002470205,0.043911072,-27.33140383,2.580209184,-0.712757991,0.293284312,-0.396389153,4.91E-05,0.000738239,5.21E-05,0.000142304,13.96347251,0.40268095,0.139607268,0.145778654,0.115723883
Piano Sonata n08 op13 3mov ''Pathetique'',classic,0.746903954,0.033687447,0.084617679,0.003491146,0.051589699,-26.77728688,1.923905673,-1.045981783,0.134757836,-0.403850805,7.50E-05,0.000634436,9.05E-05,0.00017194,10.63242302,0.681641165,0.297063488,0.24369253,0.191170463
Piano Sonata n09,classic,0.755419144,0.031046981,0.080812999,0.003286973,0.047203922,-28.87014506,2.198345973,-0.85700634,0.281919184,-0.381739502,6.71E-05,0.000669791,5.54E-05,0.00016452,16.12454913,0.635842025,0.257073122,0.196304926,0.171416486
Piano Sonata n1 op1 1mov,classic,0.70964579,0.03467971,0.08430521,0.003475844,0.05245448,-26.025152,1.959479146,-1.017217266,0.300440887,-0.426262474,9.07E-05,0.000586162,3.30E-05,0.000177402,9.797565464,0.604872104,0.290972537,0.262701084,0.213994889
Piano Sonata n1 op1 3mov,classic,0.651679553,0.03412352,0.080692844,0.003073948,0.051427337,-24.47915399,2.1933112,-0.918689883,0.355930842,-0.368153404,7.98E-05,0.000517085,1.44E-05,0.000159187,5.380286759,0.402887303,0.204171136,0.234077668,0.165879586
Piano Sonata n1 op1,classic,0.733769502,0.033410977,0.079808412,0.003002995,0.050790886,-26.91298821,2.21834901,-0.900217694,0.37810252,-0.332857512,8.82E-05,0.000524603,4.17E-05,0.000176951,13.07796481,0.445076507,0.202723237,0.226398157,0.162927092
Piano Sonata n10 1mov,classic,0.741788,0.034244266,0.084229517,0.003684624,0.052307078,-26.77135364,1.861536077,-1.035905296,0.18850718,-0.427231866,6.29E-05,0.000581045,8.14E-05,0.000130043,5.2361682,0.750192631,0.340746224,0.2409134,0.214310567
Piano Sonata n10 2mov,classic,0.667611846,0.031821832,0.081661146,0.002970511,0.049865728,-26.64611537,2.209283367,-0.892973263,0.237965837,-0.40321338,5.58E-05,0.000590731,6.93E-05,0.000155734,9.586989042,0.376838983,0.228130509,0.20138584,0.157675047
Piano Sonata n10,classic,0.702688323,0.032123768,0.083034553,0.003292442,0.048825993,-27.96759068,2.073238686,-0.963486402,0.159653549,-0.397358872,6.15E-05,0.00063164,3.99E-05,0.000156386,11.1588306,0.681780043,0.297591399,0.233227408,0.203919928
Piano Sonata n11,classic,0.746278585,0.030401941,0.080410898,0.003005866,0.046667614,-28.42376923,2.326329521,-0.848452898,0.191766929,-0.411122857,5.57E-05,0.000617817,6.92E-05,0.000152282,11.77108584,0.498012443,0.203863518,0.215093984,0.166417262
Piano Sonata n12 op26,classic,0.761761218,0.028650076,0.078439569,0.002702356,0.044215844,-28.17763049,2.490815202,-0.746521285,0.279829592,-0.373240809,6.08E-05,0.000636159,6.19E-05,0.000163266,15.19280121,0.456821543,0.191640872,0.159431028,0.127371579
Piano Sonata n13,classic,0.785247491,0.030453171,0.081068084,0.002841065,0.046770681,-28.52802965,2.35886077,-0.812785545,0.200162742,-0.415060122,5.94E-05,0.000600497,2.19E-05,0.000163449,13.08626017,0.483242083,0.205888153,0.182452711,0.159059588
Piano Sonata n14 op27  ''Moonlight'',classic,0.743745396,0.04097863,0.097908102,0.001991634,0.064036991,-26.74161742,1.821857978,-0.372835945,-0.002874746,-0.32607431,0.000103899,0.000390361,1.18E-05,0.000433742,6.502783937,0.31367325,0.22220461,0.114319243,0.133083155
Piano Sonata n14 op27 1mov ''Moonlight'',classic,0.719108104,0.026963765,0.078821955,0.002560615,0.042041656,-26.91805616,2.625621371,-0.765237676,0.267670718,-0.415721805,3.95E-05,0.000585203,8.34E-06,0.000130428,5.404775227,0.352266722,0.168553703,0.138323785,0.137835367
Piano Sonata n14 op27 2mov ''Moonlight'',classic,0.655935614,0.029663644,0.079681922,0.002745838,0.047001976,-25.85608035,2.430682526,-0.792735214,0.226201,-0.415768553,4.01E-05,0.000571946,0.000120999,0.000131378,6.798420863,0.312463103,0.159991382,0.18251768,0.148951407
Piano Sonata n14 op27 3mov ''Moonlight'',classic,0.70385482,0.033576975,0.081601706,0.003005127,0.050795587,-25.83099251,2.156110467,-0.938912163,0.375618478,-0.290711397,5.46E-05,0.000497167,5.84E-06,0.00010355,3.405493994,0.388871972,0.211843115,0.156445233,0.139982081
Piano Sonata n15 ''Pastoral'',classic,0.764584996,0.030969062,0.080968278,0.003232336,0.046723603,-28.53565931,2.225187298,-0.913978804,0.297691817,-0.284092247,6.93E-05,0.000666866,0.00011156,0.000173577,15.18628983,0.648482811,0.237476105,0.202702481,0.178524326
Piano Sonata n15 2mov ''Pastoral'',classic,0.717535787,0.031908109,0.084040018,0.00370004,0.048507907,-27.74516341,2.026494247,-1.027035643,0.283424662,-0.375031177,5.97E-05,0.000667302,5.47E-05,0.000147923,9.89008443,0.904491259,0.286554802,0.230288139,0.205627959
Piano Sonata n15 3mov ''Pastoral'',classic,0.721535459,0.030802024,0.080900668,0.002810252,0.049268675,-26.74088649,2.135147531,-1.00686353,0.1853892,-0.416844113,4.85E-05,0.00051518,2.48E-05,0.000137393,11.35876884,0.622404213,0.319109613,0.237358497,0.182305364
Piano Sonata n16,classic,0.736353274,0.031284381,0.081357585,0.003229946,0.047875568,-28.54012167,2.243674944,-0.811934764,0.290370657,-0.310969809,7.23E-05,0.000631744,7.25E-05,0.000171041,14.10226368,0.532069455,0.200387709,0.198053698,0.164906462
Piano Sonata n17 ''Tempestat'',classic,0.716206455,0.030159954,0.080405372,0.002998127,0.044827882,-28.67757888,2.35478106,-0.881970374,0.229492081,-0.399967302,7.56E-05,0.000685635,7.45E-05,0.000172166,20.336444,0.660806765,0.235378635,0.245103666,0.172396132
Piano Sonata n18 ''The Hunt'',classic,0.710202734,0.031337992,0.081960289,0.003231876,0.048412214,-28.38445891,2.211944244,-0.856760897,0.271363152,-0.378381733,6.68E-05,0.00061564,6.96E-05,0.000149138,10.54776882,0.597099707,0.312581441,0.205467926,0.147525998
Piano Sonata n19,classic,0.740696081,0.032210127,0.084638795,0.003113437,0.049008579,-28.57471196,2.023519901,-0.974021729,0.044495446,-0.530695068,6.88E-05,0.000660987,6.08E-05,0.000178113,9.879667246,0.557898227,0.256298817,0.215698364,0.18651206
Piano Sonata n2,classic,0.729636291,0.032211853,0.07947699,0.002940998,0.048865064,-27.18148898,2.311619117,-0.901390432,0.381171469,-0.302479393,8.92E-05,0.000572717,4.92E-05,0.000184937,15.1550959,0.530231798,0.191391186,0.179818919,0.137822335
Piano Sonata n20,classic,0.682296818,0.033708195,0.087080379,0.003634805,0.051349157,-27.0658298,1.699809089,-1.132990971,0.009838244,-0.500874713,6.90E-05,0.000691298,8.81E-05,0.00018368,12.11788312,0.712666039,0.363542993,0.263758382,0.235337762
Piano Sonata n21 1mov ''Waldstein'',classic,0.696486008,0.043005925,0.101988013,0.002871934,0.060623788,-26.92807764,1.521093177,-0.674699315,0.166151051,-0.127353617,9.69E-05,0.000378142,8.58E-06,0.000296529,5.742870993,0.625364429,0.372406448,0.261682149,0.192279529
Piano Sonata n21 2mov ''Waldstein'',classic,0.77965069,0.032072345,0.094053064,0.002560087,0.047308564,-29.64123367,2.150730397,-0.283513611,0.154970709,-0.198318593,0.000122399,0.001146017,0.000404238,0.000453584,23.06373401,0.531898748,0.224395949,0.129951274,0.132171242
Piano Sonata n21 3mov ''Waldstein'',classic,0.684314909,0.041419729,0.098067931,0.002483382,0.059309099,-27.24086223,1.770519738,-0.552705551,0.158848841,-0.14830362,9.50E-05,0.000354517,6.57E-06,0.00027623,5.866184463,0.445454804,0.24004889,0.18252521,0.154288184
Piano Sonata n22,classic,0.72193813,0.031942742,0.080356446,0.003448639,0.048286052,-28.08072822,2.132840837,-0.88610716,0.25540166,-0.364442536,6.99E-05,0.000621926,0.000114305,0.000143364,17.71227357,0.633019248,0.264589181,0.232456458,0.17660528
Piano Sonata n23 op57 1mov ''Apassionata'',classic,0.677843936,0.03407923,0.084132017,0.00317036,0.049685534,-27.97534149,2.001372017,-1.051104629,0.361537678,-0.287596303,0.000110709,0.000686682,7.01E-05,0.000171703,13.75985176,0.931208156,0.42136091,0.287953167,0.203681786
Piano Sonata n23 op57 2mov ''Apassionata'',classic,0.757127415,0.028817689,0.080069486,0.002802547,0.044405266,-28.43552328,2.420215437,-0.944395889,0.323089868,-0.32911763,8.22E-05,0.000636255,6.16E-06,0.000141019,5.223797953,0.904156319,0.411177825,0.217263384,0.186918142
Piano Sonata n23 op57 3mov ''Apassionata'',classic,0.609684007,0.03564354,0.082565903,0.003319233,0.051856343,-25.76554513,2.00482713,-1.031261511,0.378382262,-0.349602534,0.00010524,0.000548125,7.36E-06,0.000129415,5.011718671,0.748910563,0.341794828,0.252012275,0.194697214
Piano Sonata n24,classic,0.761182063,0.03548507,0.085030993,0.003604682,0.052077635,-28.02135275,1.86891814,-1.155139788,0.220742331,-0.419047036,8.52E-05,0.000638744,7.47E-05,0.000146368,10.47713553,0.736994712,0.33183736,0.282437583,0.203201981
Piano Sonata n25,classic,0.682135129,0.031449273,0.080197928,0.002996982,0.047988226,-26.63456504,2.193068863,-0.81423883,0.223898478,-0.38938594,8.96E-05,0.000679982,8.45E-05,0.000189449,20.5899248,0.557837404,0.23266932,0.144823106,0.14142835
Piano sonata n26 ''Les Adieux'',classic,0.781954652,0.032975754,0.085105236,0.003131836,0.048754855,-28.72399276,2.058367629,-1.004119281,0.164972442,-0.430135615,0.000103471,0.000694373,9.01E-05,0.000212618,18.71030999,0.781492087,0.339710876,0.252236362,0.203386982
Piano Sonata n27,classic,0.740983607,0.03277443,0.081883462,0.002923771,0.049152538,-28.33479496,2.153816247,-0.956133172,0.256298069,-0.440540391,6.66E-05,0.000629819,4.48E-05,0.00013867,11.02709712,0.531329206,0.245573005,0.195618211,0.168166033
Piano Sonata n28,classic,0.737420353,0.032012107,0.080390924,0.003116564,0.048021849,-28.93741403,2.170242945,-0.962594738,0.239483885,-0.38745218,8.55E-05,0.000655194,7.54E-05,0.000186669,15.69110017,0.626343646,0.275517752,0.226809627,0.179700701
Piano Sonata n29 Op106 ''Hammerklavier'',classic,0.673543641,0.03218372,0.080103313,0.003021851,0.048556212,-26.71304515,2.249534732,-0.947387012,0.275235004,-0.410802317,9.54E-05,0.000653309,7.15E-05,0.00018497,15.89889819,0.711866675,0.242240269,0.214006335,0.175478348
Piano Sonata n3,classic,0.767934813,0.030412639,0.078131147,0.002823496,0.046488141,-28.27984144,2.446636374,-0.872206293,0.378385226,-0.299367675,8.44E-05,0.000618302,4.91E-05,0.000184944,16.27220165,0.561451125,0.242717242,0.188216893,0.140612905
Piano Sonata n30,classic,0.749592125,0.032438166,0.081192794,0.003177078,0.047908844,-29.22612287,2.227326626,-0.897951098,0.366929322,-0.317274029,0.000101213,0.000681525,8.33E-05,0.000187818,14.45648396,0.741013847,0.257770846,0.199648464,0.176831368
Piano Sonata n31 op110,classic,0.783358646,0.030340337,0.080380484,0.002942623,0.046002928,-29.63721052,2.410767106,-0.855477059,0.293334467,-0.35712758,8.93E-05,0.00073351,4.99E-05,0.000181677,14.65927926,0.646319947,0.228096972,0.193665824,0.160876892
Piano sonata n32 op111,classic,0.730060863,0.032920521,0.080908761,0.003475032,0.048549363,-27.36827598,2.142737147,-0.954577363,0.37690097,-0.276403863,0.000124902,0.000657968,7.99E-05,0.000182924,14.00194584,0.995052778,0.315171365,0.221911552,0.178255689
Rhapsodie n4 op119,classic,0.698253941,0.033017416,0.080399854,0.002697224,0.049269094,-27.32104682,2.316710961,-0.961083404,0.31216248,-0.301318424,8.02E-05,0.000531395,7.14E-06,0.000157508,8.974689579,0.422399395,0.215735729,0.166678872,0.132365292
Sonata 2 pianos n34b 1mov,classic,0.74956883,0.039821053,0.096813881,0.00216785,0.058148537,-27.16162297,1.853621356,-0.628197495,0.002313533,-0.300535756,8.30E-05,0.000438785,3.54E-05,0.00029592,10.22727464,0.28126754,0.198281102,0.119165585,0.111416262
Sonata 2 pianos n34b 2mov,classic,0.745034743,0.035295022,0.095137572,0.001919729,0.05186678,-28.16035566,1.989756705,-0.672604318,-0.124259423,-0.423590381,7.93E-05,0.000641061,1.34E-05,0.000379703,11.8533027,0.286271269,0.211873878,0.103493426,0.111425987
Sonata 2 pianos n34b 3mov,classic,0.652629676,0.040120931,0.097896106,0.002481056,0.058582181,-25.77094934,1.870281675,-0.45087303,0.102256441,-0.216488464,0.000107899,0.000380318,9.28E-05,0.000285078,9.910483322,0.248305096,0.181482401,0.086830856,0.078861534
Sonata 2 pianos n34b 4mov,classic,0.732596784,0.03952043,0.098359985,0.002456025,0.058573838,-27.45086413,1.790682467,-0.618931833,-0.023270679,-0.301977978,9.22E-05,0.000440542,9.77E-05,0.000342171,12.60007809,0.307888479,0.23293543,0.122445567,0.109955185
Symphony n1 1mov,classic,0.661039266,0.046779982,0.102515766,0.00243654,0.06732009,-26.27102584,1.575753467,-0.564767214,0.203765035,-0.24549234,0.00017243,0.00052667,9.95E-05,0.000478414,13.21402905,0.328947352,0.291472699,0.134430856,0.119770529
Symphony n1 2mov,classic,0.782070448,0.048679382,0.108146793,0.002344967,0.07410562,-27.63342222,1.376607419,-0.585400811,0.027254096,-0.375022144,0.000246283,0.000665836,2.56E-05,0.000788616,11.86123407,0.622212295,0.236842994,0.239694292,0.146960777
Symphony n1 3mov,classic,0.744136699,0.047594085,0.106985281,0.002647805,0.073515998,-27.11282535,1.655079363,-0.377901865,0.057203831,-0.274595023,0.000295479,0.000718741,9.05E-05,0.000989559,15.37194961,0.501591656,0.233583884,0.167344256,0.16340563
Symphony n1 4mov,classic,0.62432839,0.050932768,0.112812378,0.002499806,0.078224484,-26.54716539,1.40391412,-0.483992176,0.039518345,-0.183541527,0.000310621,0.000704495,9.96E-05,0.001066539,22.9961233,0.573056649,0.258562719,0.19035347,0.112468834
Symphony n2 op36 1mov,classic,0.646378322,0.046166602,0.104707601,0.002214704,0.067105744,-25.89253473,1.654872435,-0.358831856,0.235402042,-0.20964921,0.000173148,0.000446084,2.30E-05,0.000555288,12.05397632,0.344619373,0.337349103,0.147299012,0.111443888
Symphony n2 op36 2mov,classic,0.831767062,0.047910257,0.107446946,0.002105221,0.071695215,-28.14914907,1.511844226,-0.521358958,0.031194545,-0.393106272,0.00025207,0.000634148,1.41E-05,0.000809762,12.79022378,0.485740029,0.256764981,0.187066867,0.175278661
Symphony n2 op36 3mov,classic,0.790685167,0.0450704,0.103783383,0.002779756,0.067161762,-28.03697819,1.72746298,-0.368954104,0.152083572,-0.209272313,0.000260117,0.000655757,7.46E-05,0.000885518,13.0958382,0.486175765,0.393348235,0.180531059,0.171541098
Symphony n2 op36 4mov,classic,0.710042061,0.049165221,0.108374144,0.00243116,0.072435394,-26.91631498,1.56403378,-0.364413788,0.151954397,-0.226986995,0.000295721,0.000642715,2.72E-05,0.000945797,15.13132547,0.471541166,0.202616412,0.146179108,0.131263181
Symphony n2 op73 1mov,classic,0.746653978,0.042616563,0.09926007,0.002275729,0.061520999,-27.07384456,1.84860691,-0.435094822,0.182964781,-0.257476345,0.000220744,0.000594149,1.49E-05,0.000608184,11.25133075,0.490669622,0.255658864,0.141969399,0.110735135
Symphony n2 op73 2mov,classic,0.778741482,0.045223394,0.100774928,0.002258822,0.065078917,-27.46224559,1.743594978,-0.494696747,0.210364023,-0.290092191,0.000226107,0.000628895,2.47E-05,0.000636584,12.09055194,0.466304857,0.34130161,0.176056827,0.15612655
Symphony n2 op73 3mov,classic,0.821865204,0.043279958,0.097565489,0.002599993,0.063017512,-28.15431386,1.684292584,-0.652131433,0.178853225,-0.268899924,0.000186242,0.000637533,4.27E-05,0.000557433,10.07395439,0.433351618,0.423826188,0.180309316,0.169925291
Symphony n2 op73 4mov,classic,0.678660416,0.048642655,0.105918081,0.0022509,0.071106525,-25.81088041,1.62873125,-0.411550289,0.215933968,-0.233307287,0.000179388,0.000470349,1.74E-05,0.000555355,11.33314718,0.253427204,0.266236425,0.103301238,0.105415257
Symphony n3 1mov ''Eroica'',classic,0.712435772,0.04878275,0.107492898,0.002030395,0.070520934,-24.30788299,1.619929164,-0.391435184,0.140343238,-0.308571812,0.000140735,0.000384409,1.96E-06,0.000480839,11.1947771,0.270532565,0.231385511,0.138260631,0.119825865
Symphony n3 2mov ''Eroica'',classic,0.786609927,0.042551287,0.099261422,0.002240127,0.061129524,-26.92815382,1.766851927,-0.412378069,0.147233466,-0.267748514,0.000186946,0.000507697,8.33E-05,0.000522367,17.2245209,0.448269046,0.334566712,0.143738852,0.143126835
Symphony n3 3mov ''Eroica'',classic,0.818951186,0.041990849,0.100413411,0.003081807,0.062024217,-28.0712812,1.856257792,-0.337089415,0.207696223,-0.281442846,0.000241725,0.000587219,3.40E-05,0.000756338,15.78252299,0.509041669,0.366238515,0.208233226,0.156775827
Symphony n3 4mov ''Eroica'',classic,0.712034127,0.047453929,0.105457381,0.002357835,0.072630731,-25.87130966,1.611453854,-0.417497829,0.129248377,-0.303527182,0.000240186,0.000538235,1.16E-05,0.000761003,15.52362578,0.495982145,0.273334524,0.202066141,0.142404817
Symphony n3 op90 1mov,classic,0.750964476,0.04485701,0.099261211,0.002441892,0.067538246,-27.08730769,1.775389528,-0.471818116,0.191370792,-0.303936608,0.000229414,0.000589022,5.95E-05,0.000668994,15.04643974,0.335001921,0.248421475,0.142192802,0.130434493
Symphony n3 op90 2mov,classic,0.806938758,0.042823321,0.095282248,0.002468821,0.062017539,-27.1978373,1.917835354,-0.637396117,0.134764874,-0.399601972,0.000299845,0.000833968,2.72E-05,0.000780355,10.40260503,0.52274885,0.322613111,0.144409743,0.166886686
Symphony n3 op90 3mov,classic,0.712606505,0.049071175,0.105499082,0.002384635,0.073081199,-26.88219803,1.545760375,-0.671769785,0.020277763,-0.456333884,0.000235472,0.000653381,2.80E-05,0.000815696,4.888534062,0.338379135,0.285306327,0.166107787,0.14327351
Symphony n3 op90 4mov,classic,0.700779912,0.045715125,0.100793367,0.002460121,0.067526074,-26.16975424,1.69936346,-0.557466684,0.114494408,-0.319307532,0.000209314,0.000596875,1.97E-05,0.000620737,13.1449719,0.365399102,0.230727741,0.137141982,0.117757221
Symphony n4 1mov,classic,0.743646562,0.054333416,0.115989181,0.002374815,0.084321259,-28.69728686,1.449516931,-0.282908078,0.157840922,-0.142755964,0.000403884,0.000785422,7.21E-05,0.001472128,23.50329331,0.491917709,0.283327125,0.199988464,0.160600063
Symphony n4 2mov,classic,0.841031746,0.046666739,0.107754154,0.00238086,0.069689562,-30.0628709,1.523782506,-0.437421547,0.113990643,-0.234847613,0.00031216,0.000807897,3.47E-05,0.000974749,18.38612131,0.715921358,0.396901495,0.217690154,0.1763795
Symphony n4 3mov,classic,0.738074519,0.050682135,0.107540323,0.002400201,0.079734138,-25.93868522,1.403842576,-0.416533832,0.096590746,-0.330217175,0.00021355,0.00050283,5.64E-05,0.000699117,11.86860159,0.435124434,0.309953114,0.151560523,0.177221694
Symphony n4 4mov,classic,0.689436202,0.05248068,0.114966684,0.00248909,0.08261203,-26.95264545,1.497146998,-0.155666618,0.124692059,-0.170960569,0.000346181,0.000662919,8.61E-05,0.001223506,19.23062727,0.440664182,0.225354797,0.214115361,0.128901574
Symphony n5 op67 1mov,classic,0.600552232,0.050094948,0.108684719,0.002346119,0.07309271,-23.28116387,1.385031147,-0.510595434,0.192919208,-0.323243754,0.000158187,0.000419404,0.000133491,0.000475512,14.19828362,0.462116353,0.275974813,0.22730784,0.141800668
Symphony n5 op67 3-4mov,classic,0.603818994,0.044771994,0.102454772,0.002747501,0.063189435,-23.66377837,1.720989019,-0.359033876,0.229249209,-0.228282295,0.000218995,0.000440468,7.11E-05,0.000554426,18.92578544,0.430320764,0.242486511,0.142953566,0.118750117
Symphony n7 1mov,classic,0.597334389,0.052541158,0.111315605,0.00244124,0.076604212,-24.24338379,1.475613173,-0.504724719,0.236460263,-0.274194217,0.0002934,0.000678567,8.63E-05,0.000948413,11.67527788,0.495973435,0.251821342,0.162775588,0.132627389
Symphony n7 2mov,classic,0.826118004,0.044272316,0.1004794,0.002920528,0.065835279,-28.03004301,1.668839836,-0.262671497,0.345373224,-0.127483685,0.000333341,0.000747429,4.44E-05,0.001044682,12.83870123,0.67449452,0.298777829,0.243788412,0.136825986
Symphony n7 3mov,classic,0.638118795,0.055714397,0.118816639,0.002226037,0.082899471,-24.08212157,1.099891893,-0.697359434,-0.002224928,-0.30950873,0.000263475,0.000553825,1.95E-05,0.000994475,4.183032825,0.789607194,0.43682702,0.25222891,0.137648328
Symphony n7 4mov,classic,0.649140995,0.051186218,0.114378026,0.002337594,0.077927348,-24.79946523,1.578771159,-0.144830905,0.252004045,-0.098689605,0.000241493,0.00050835,9.41E-06,0.000890366,12.04577071,0.252865154,0.211685018,0.137066105,0.094895139
Symphony op68 n6 ''Pastorale'',classic,0.669204738,0.04725019,0.10674931,0.002299273,0.06970872,-25.40033031,1.630746628,-0.30058815,0.166811838,-0.199837423,0.000252477,0.000531251,2.31E-05,0.00078282,11.98555162,0.480775383,0.216620403,0.16399493,0.120880541
Symphony op68 n6 1mov ''Pastorale'',classic,0.698672784,0.049101019,0.109492304,0.002456274,0.073749455,-27.21657607,1.578666258,-0.32750973,0.126872332,-0.227533294,0.00030098,0.000693505,1.08E-05,0.001027002,14.60217175,0.673262551,0.269642921,0.170887318,0.151022308
Symphony op68 n6 2mov ''Pastorale'',classic,0.773183034,0.045336152,0.101427766,0.002781029,0.064386513,-27.23888495,1.625248791,-0.606276874,0.18722102,-0.210878442,0.000193991,0.000533763,3.91E-05,0.000596372,10.50675463,0.570933617,0.367426515,0.182900071,0.178759082
Symphony op68 n6 3mov ''Pastorale'',classic,0.661149202,0.048146767,0.105824506,0.002452683,0.069941461,-26.2893672,1.565866118,-0.439755643,0.118902323,-0.318988278,0.000211014,0.000447342,4.01E-05,0.000593429,13.62275047,0.430636132,0.217032582,0.158443005,0.124119331
Symphony op93 n8 1mov,classic,0.662027645,0.047343703,0.103577487,0.002383689,0.070796838,-25.72098074,1.678495892,-0.325153662,0.304631403,-0.192347375,0.000167752,0.000420489,4.34E-05,0.000520109,15.31794594,0.287567166,0.264302796,0.134500614,0.123696991
Symphony op93 n8 2mov,classic,0.824555735,0.047152727,0.104221457,0.002629465,0.071767883,-28.58995051,1.7843576,-0.336743858,0.171082779,-0.349684041,0.000334364,0.000745393,2.86E-05,0.000994605,15.40494575,0.437050771,0.237858859,0.12551716,0.138309082
